chart_id,tax_id,tax_name,amount_type,active,type_tax_use,amount,for,factor_percent,repartition_type,code,name,plus_report_line_ids,minus_report_line_ids,description,analytic,price_include,is_base_affected,cash_basis_transition_account_id,tax_exigibility
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo,ICMS Entrada Externo,percent,True,purchase,0.00,Refunds,100,tax,,,,,ICMS Externo,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_subist,ICMS Entrada Subist,percent,True,purchase,0.00,Invoices,100,base,,,,['l10n_br.tax_report_icmsst_2'],ICMS Subist,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_subist,ICMS Entrada Subist,percent,True,purchase,0.00,Invoices,100,tax,,,,,ICMS Subist,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_subist,ICMS Entrada Subist,percent,True,purchase,0.00,Refunds,100,base,,,['l10n_br.tax_report_icmsst_2'],,ICMS Subist,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_subist,ICMS Entrada Subist,percent,True,purchase,0.00,Refunds,100,tax,,,,,ICMS Subist,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo7,ICMS Entrada Externo 7%,percent,True,purchase,7,Invoices,100,base,,,,['l10n_br.tax_report_icms_2'],ICMS Externo 7%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo7,ICMS Entrada Externo 7%,percent,True,purchase,7,Invoices,100,tax,1.01.05.05.05,ICMS e Contribuições a Recuperar,,['l10n_br.tax_report_icms_1'],ICMS Externo 7%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo7,ICMS Entrada Externo 7%,percent,True,purchase,7,Refunds,100,base,,,['l10n_br.tax_report_icms_2'],,ICMS Externo 7%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo7,ICMS Entrada Externo 7%,percent,True,purchase,7,Refunds,100,tax,2.01.01.03.02,ICMS e Contribuições a Recolher,['l10n_br.tax_report_icms_1'],,ICMS Externo 7%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo12,ICMS Entrada Externo 12%,percent,True,purchase,12,Invoices,100,base,,,,['l10n_br.tax_report_icms_2'],ICMS Externo 12%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo12,ICMS Entrada Externo 12%,percent,True,purchase,12,Invoices,100,tax,1.01.05.05.05,ICMS e Contribuições a Recuperar,,['l10n_br.tax_report_icms_1'],ICMS Externo 12%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo12,ICMS Entrada Externo 12%,percent,True,purchase,12,Refunds,100,base,,,['l10n_br.tax_report_icms_2'],,ICMS Externo 12%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_externo12,ICMS Entrada Externo 12%,percent,True,purchase,12,Refunds,100,tax,2.01.01.03.02,ICMS e Contribuições a Recolher,['l10n_br.tax_report_icms_1'],,ICMS Externo 12%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno19,ICMS Entrada Interno 19%,percent,True,purchase,19,Invoices,100,base,,,,['l10n_br.tax_report_icms_2'],ICMS Interno 19%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno19,ICMS Entrada Interno 19%,percent,True,purchase,19,Invoices,100,tax,1.01.05.05.05,ICMS e Contribuições a Recuperar,,['l10n_br.tax_report_icms_1'],ICMS Interno 19%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno19,ICMS Entrada Interno 19%,percent,True,purchase,19,Refunds,100,base,,,['l10n_br.tax_report_icms_2'],,ICMS Interno 19%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno19,ICMS Entrada Interno 19%,percent,True,purchase,19,Refunds,100,tax,2.01.01.03.02,ICMS e Contribuições a Recolher,['l10n_br.tax_report_icms_1'],,ICMS Interno 19%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno26,ICMS Entrada Interno 26%,percent,True,purchase,26,Invoices,100,base,,,,['l10n_br.tax_report_icms_2'],ICMS Interno 26%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno26,ICMS Entrada Interno 26%,percent,True,purchase,26,Invoices,100,tax,1.01.05.05.05,ICMS e Contribuições a Recuperar,,['l10n_br.tax_report_icms_1'],ICMS Interno 26%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno26,ICMS Entrada Interno 26%,percent,True,purchase,26,Refunds,100,base,,,['l10n_br.tax_report_icms_2'],,ICMS Interno 26%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_icms_interno26,ICMS Entrada Interno 26%,percent,True,purchase,26,Refunds,100,tax,2.01.01.03.02,ICMS e Contribuições a Recolher,['l10n_br.tax_report_icms_1'],,ICMS Interno 26%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis,PIS Saida,percent,True,sale,0.00,Invoices,100,base,,,['l10n_br.tax_report_pis_2'],,PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis,PIS Saida,percent,True,sale,0.00,Invoices,100,tax,,,,,PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis,PIS Saida,percent,True,sale,0.00,Refunds,100,base,,,,['l10n_br.tax_report_pis_2'],PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis,PIS Saida,percent,True,sale,0.00,Refunds,100,tax,,,,,PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis065,"PIS Saida 0,65%",percent,True,sale,0.65,Invoices,100,base,,,['l10n_br.tax_report_pis_2'],,"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis065,"PIS Saida 0,65%",percent,True,sale,0.65,Invoices,100,tax,2.01.01.05.00,PIS e COFINS a Recolher,['l10n_br.tax_report_pis_1'],,"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis065,"PIS Saida 0,65%",percent,True,sale,0.65,Refunds,100,base,,,,['l10n_br.tax_report_pis_2'],"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_pis065,"PIS Saida 0,65%",percent,True,sale,0.65,Refunds,100,tax,1.01.05.05.03,PIS e COFINS a Recuperar,,['l10n_br.tax_report_pis_1'],"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis,PIS Entrada,percent,True,purchase,0.00,Invoices,100,base,,,,['l10n_br.tax_report_pis_2'],PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis,PIS Entrada,percent,True,purchase,0.00,Invoices,100,tax,,,,,PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis,PIS Entrada,percent,True,purchase,0.00,Refunds,100,base,,,['l10n_br.tax_report_pis_2'],,PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis,PIS Entrada,percent,True,purchase,0.00,Refunds,100,tax,,,,,PIS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis065,"PIS Entrada 0,65%",percent,True,purchase,0.65,Invoices,100,base,,,,['l10n_br.tax_report_pis_2'],"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis065,"PIS Entrada 0,65%",percent,True,purchase,0.65,Invoices,100,tax,1.01.05.05.03,PIS e COFINS a Recuperar,,['l10n_br.tax_report_pis_1'],"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis065,"PIS Entrada 0,65%",percent,True,purchase,0.65,Refunds,100,base,,,['l10n_br.tax_report_pis_2'],,"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_pis065,"PIS Entrada 0,65%",percent,True,purchase,0.65,Refunds,100,tax,2.01.01.05.00,PIS e COFINS a Recolher,['l10n_br.tax_report_pis_1'],,"PIS 0,65%",False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins,COFINS Saida,percent,True,sale,0.00,Invoices,100,base,,,['l10n_br.tax_report_cofins_1'],,COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins,COFINS Saida,percent,True,sale,0.00,Invoices,100,tax,,,,,COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins,COFINS Saida,percent,True,sale,0.00,Refunds,100,base,,,,['l10n_br.tax_report_cofins_1'],COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins,COFINS Saida,percent,True,sale,0.00,Refunds,100,tax,,,,,COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins3,COFINS Saida 3%,percent,True,sale,3,Invoices,100,base,,,['l10n_br.tax_report_cofins_1'],,COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins3,COFINS Saida 3%,percent,True,sale,3,Invoices,100,tax,2.01.01.05.00,PIS e COFINS a Recolher,['l10n_br.tax_report_cofins_2'],,COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins3,COFINS Saida 3%,percent,True,sale,3,Refunds,100,base,,,,['l10n_br.tax_report_cofins_1'],COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_cofins3,COFINS Saida 3%,percent,True,sale,3,Refunds,100,tax,1.01.05.05.03,PIS e COFINS a Recuperar,,['l10n_br.tax_report_cofins_2'],COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins,COFINS Entrada,percent,True,purchase,0.00,Invoices,100,base,,,,['l10n_br.tax_report_cofins_1'],COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins,COFINS Entrada,percent,True,purchase,0.00,Invoices,100,tax,,,,,COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins,COFINS Entrada,percent,True,purchase,0.00,Refunds,100,base,,,['l10n_br.tax_report_cofins_1'],,COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins,COFINS Entrada,percent,True,purchase,0.00,Refunds,100,tax,,,,,COFINS,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins3,COFINS Entrada 3%,percent,True,purchase,3,Invoices,100,base,,,,['l10n_br.tax_report_cofins_1'],COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins3,COFINS Entrada 3%,percent,True,purchase,3,Invoices,100,tax,1.01.05.05.03,PIS e COFINS a Recuperar,,['l10n_br.tax_report_cofins_2'],COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins3,COFINS Entrada 3%,percent,True,purchase,3,Refunds,100,base,,,['l10n_br.tax_report_cofins_1'],,COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_cofins3,COFINS Entrada 3%,percent,True,purchase,3,Refunds,100,tax,2.01.01.05.00,PIS e COFINS a Recolher,['l10n_br.tax_report_cofins_2'],,COFINS 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_irpj,IRPJ,percent,True,sale,0.00,Invoices,100,base,,,['l10n_br.tax_report_irpj_1'],,IRPJ,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_irpj,IRPJ,percent,True,sale,0.00,Invoices,100,tax,,,,,IRPJ,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_irpj,IRPJ,percent,True,sale,0.00,Refunds,100,base,,,,['l10n_br.tax_report_irpj_1'],IRPJ,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_irpj,IRPJ,percent,True,sale,0.00,Refunds,100,tax,,,,,IRPJ,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_ir,IR,percent,True,sale,0.00,Invoices,100,base,,,['l10n_br.tax_report_ir_1'],,IR,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_ir,IR,percent,True,sale,0.00,Invoices,100,tax,,,,,IR,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_ir,IR,percent,True,sale,0.00,Refunds,100,base,,,,['l10n_br.tax_report_ir_1'],IR,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_ir,IR,percent,True,sale,0.00,Refunds,100,tax,,,,,IR,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn,ISSQN Saida,percent,True,sale,0.00,Invoices,100,base,,,['l10n_br.tax_report_issqn_1'],,ISSQN,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn,ISSQN Saida,percent,True,sale,0.00,Invoices,100,tax,,,,,ISSQN,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn,ISSQN Saida,percent,True,sale,0.00,Refunds,100,base,,,,['l10n_br.tax_report_issqn_1'],ISSQN,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn,ISSQN Saida,percent,True,sale,0.00,Refunds,100,tax,,,,,ISSQN,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn1,ISSQN Saida 1%,percent,True,sale,1,Invoices,100,base,,,['l10n_br.tax_report_issqn_1'],,ISSQN 1%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn1,ISSQN Saida 1%,percent,True,sale,1,Invoices,100,tax,,,['l10n_br.tax_report_issqn_2'],,ISSQN 1%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn1,ISSQN Saida 1%,percent,True,sale,1,Refunds,100,base,,,,['l10n_br.tax_report_issqn_1'],ISSQN 1%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn1,ISSQN Saida 1%,percent,True,sale,1,Refunds,100,tax,,,,['l10n_br.tax_report_issqn_2'],ISSQN 1%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn2,ISSQN Saida 2%,percent,True,sale,2,Invoices,100,base,,,['l10n_br.tax_report_issqn_1'],,ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn2,ISSQN Saida 2%,percent,True,sale,2,Invoices,100,tax,,,['l10n_br.tax_report_issqn_2'],,ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn2,ISSQN Saida 2%,percent,True,sale,2,Refunds,100,base,,,,['l10n_br.tax_report_issqn_1'],ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn2,ISSQN Saida 2%,percent,True,sale,2,Refunds,100,tax,,,,['l10n_br.tax_report_issqn_2'],ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_issqn2,ISSQN Entrada 2%,percent,True,purchase,2,Invoices,100,base,,,,['l10n_br.tax_report_issqn_1'],ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_issqn2,ISSQN Entrada 2%,percent,True,purchase,2,Invoices,100,tax,,,,['l10n_br.tax_report_issqn_2'],ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_issqn2,ISSQN Entrada 2%,percent,True,purchase,2,Refunds,100,base,,,['l10n_br.tax_report_issqn_1'],,ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_in_issqn2,ISSQN Entrada 2%,percent,True,purchase,2,Refunds,100,tax,,,['l10n_br.tax_report_issqn_2'],,ISSQN 2%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn3,ISSQN Saida 3%,percent,True,sale,3,Invoices,100,base,,,['l10n_br.tax_report_issqn_1'],,ISSQN 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn3,ISSQN Saida 3%,percent,True,sale,3,Invoices,100,tax,,,['l10n_br.tax_report_issqn_2'],,ISSQN 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn3,ISSQN Saida 3%,percent,True,sale,3,Refunds,100,base,,,,['l10n_br.tax_report_issqn_1'],ISSQN 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn3,ISSQN Saida 3%,percent,True,sale,3,Refunds,100,tax,,,,['l10n_br.tax_report_issqn_2'],ISSQN 3%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn4,ISSQN Saida 4%,percent,True,sale,4,Invoices,100,base,,,['l10n_br.tax_report_issqn_1'],,ISS 4%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn4,ISSQN Saida 4%,percent,True,sale,4,Invoices,100,tax,,,['l10n_br.tax_report_issqn_2'],,ISS 4%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn4,ISSQN Saida 4%,percent,True,sale,4,Refunds,100,base,,,,['l10n_br.tax_report_issqn_1'],ISS 4%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn4,ISSQN Saida 4%,percent,True,sale,4,Refunds,100,tax,,,,['l10n_br.tax_report_issqn_2'],ISS 4%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn5,ISSQN Saida 5%,percent,True,sale,5,Invoices,100,base,,,['l10n_br.tax_report_issqn_1'],,ISSQN 5%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn5,ISSQN Saida 5%,percent,True,sale,5,Invoices,100,tax,,,['l10n_br.tax_report_issqn_2'],,ISSQN 5%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn5,ISSQN Saida 5%,percent,True,sale,5,Refunds,100,base,,,,['l10n_br.tax_report_issqn_1'],ISSQN 5%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_issqn5,ISSQN Saida 5%,percent,True,sale,5,Refunds,100,tax,,,,['l10n_br.tax_report_issqn_2'],ISSQN 5%,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_csll,CSLL,percent,True,sale,0.00,Invoices,100,base,,,['l10n_br.tax_report_csll_1'],,CSLL,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_csll,CSLL,percent,True,sale,0.00,Invoices,100,tax,,,,,CSLL,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_csll,CSLL,percent,True,sale,0.00,Refunds,100,base,,,,['l10n_br.tax_report_csll_1'],CSLL,False,False,True,,
l10n_br.l10n_br_account_chart_template,l10n_br.tax_template_out_csll,CSLL,percent,True,sale,0.00,Refunds,100,tax,,,,,CSLL,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat1,IVA Ventas (22%),percent,True,sale,22,Invoices,100,base,,,['l10n_uy.account_tax_report_base_impb_vnts_22'],,IVA Ventas (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat1,IVA Ventas (22%),percent,True,sale,22,Invoices,100,tax,5202,IVA ventas 22%,['l10n_uy.account_tax_report_iva_vnts_22'],,IVA Ventas (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat1,IVA Ventas (22%),percent,True,sale,22,Refunds,100,base,,,,['l10n_uy.account_tax_report_impb_vnts'],IVA Ventas (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat1,IVA Ventas (22%),percent,True,sale,22,Refunds,100,tax,5202,IVA ventas 22%,,['l10n_uy.account_tax_report_vnts_prcbdo'],IVA Ventas (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat2,IVA Ventas (10%),percent,True,sale,10,Invoices,100,base,,,['l10n_uy.account_tax_report_base_impb_vnts_10'],,IVA Ventas (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat2,IVA Ventas (10%),percent,True,sale,10,Invoices,100,tax,5201,IVA ventas 10%,['l10n_uy.account_tax_report_iva_vnts_10'],,IVA Ventas (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat2,IVA Ventas (10%),percent,True,sale,10,Refunds,100,base,,,,['l10n_uy.account_tax_report_impb_vnts'],IVA Ventas (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat2,IVA Ventas (10%),percent,True,sale,10,Refunds,100,tax,5201,IVA ventas 10%,,['l10n_uy.account_tax_report_vnts_prcbdo'],IVA Ventas (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat3,Ventas Exentos IVA,fixed,True,sale,0,Invoices,100,base,,,['l10n_uy.account_tax_report_base_impb_vnts_0'],,Ventas Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat3,Ventas Exentos IVA,fixed,True,sale,0,Invoices,100,tax,,,,,Ventas Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat3,Ventas Exentos IVA,fixed,True,sale,0,Refunds,100,base,,,,['l10n_uy.account_tax_report_impb_vnts'],Ventas Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat3,Ventas Exentos IVA,fixed,True,sale,0,Refunds,100,tax,,,,,Ventas Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat4,IVA Compras (22%),percent,True,purchase,22,Invoices,100,base,,,['l10n_uy.account_tax_report_base_impb_cmprs_22'],,IVA Compras (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat4,IVA Compras (22%),percent,True,purchase,22,Invoices,100,tax,11502,Iva Compras Básica,['l10n_uy.account_tax_report_iva_cmprs_22'],,IVA Compras (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat4,IVA Compras (22%),percent,True,purchase,22,Refunds,100,base,,,,['l10n_uy.account_tax_report_impb_cmprs'],IVA Compras (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat4,IVA Compras (22%),percent,True,purchase,22,Refunds,100,tax,11502,Iva Compras Básica,,['l10n_uy.account_tax_report_cmprs_pagdo'],IVA Compras (22%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat5,IVA Compras (10%),percent,True,purchase,10,Invoices,100,base,,,['l10n_uy.account_tax_report_base_impb_cmprs_10'],,IVA Compras (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat5,IVA Compras (10%),percent,True,purchase,10,Invoices,100,tax,11501,Iva Compras Mínima,['l10n_uy.account_tax_report_iva_cmprs_10'],,IVA Compras (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat5,IVA Compras (10%),percent,True,purchase,10,Refunds,100,base,,,,['l10n_uy.account_tax_report_impb_cmprs'],IVA Compras (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat5,IVA Compras (10%),percent,True,purchase,10,Refunds,100,tax,11501,Iva Compras Mínima,,['l10n_uy.account_tax_report_cmprs_pagdo'],IVA Compras (10%),False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat6,Compras Exentos IVA,fixed,True,purchase,0,Invoices,100,base,,,['l10n_uy.account_tax_report_base_impb_cmprs_0'],,Compras Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat6,Compras Exentos IVA,fixed,True,purchase,0,Invoices,100,tax,,,,,Compras Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat6,Compras Exentos IVA,fixed,True,purchase,0,Refunds,100,base,,,,['l10n_uy.account_tax_report_impb_cmprs'],Compras Exentos IVA,False,False,True,,
l10n_uy.uy_chart_template,l10n_uy.vat6,Compras Exentos IVA,fixed,True,purchase,0,Refunds,100,tax,,,,,Compras Exentos IVA,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST0,Zero rated sales,percent,True,sale,0,Invoices,100,base,,,['l10n_uk.account_tax_report_line_exd_vat_box6'],,ST0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST0,Zero rated sales,percent,True,sale,0,Invoices,100,tax,,,,,ST0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST0,Zero rated sales,percent,True,sale,0,Refunds,100,base,,,,['l10n_uk.account_tax_report_line_exd_vat_box6'],ST0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST0,Zero rated sales,percent,True,sale,0,Refunds,100,tax,,,,,ST0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST2,Exempt sales,percent,True,sale,0,Invoices,100,base,,,['l10n_uk.account_tax_report_line_exd_vat_box6'],,ST2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST2,Exempt sales,percent,True,sale,0,Invoices,100,tax,,,,,ST2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST2,Exempt sales,percent,True,sale,0,Refunds,100,base,,,,['l10n_uk.account_tax_report_line_exd_vat_box6'],ST2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.ST2,Exempt sales,percent,True,sale,0,Refunds,100,tax,,,,,ST2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT0,Zero rated purchases,percent,True,purchase,0,Invoices,100,base,,,['l10n_uk.account_tax_report_line_exd_vat_box7'],,PT0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT0,Zero rated purchases,percent,True,purchase,0,Invoices,100,tax,,,,,PT0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT0,Zero rated purchases,percent,True,purchase,0,Refunds,100,base,,,,['l10n_uk.account_tax_report_line_exd_vat_box7'],PT0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT0,Zero rated purchases,percent,True,purchase,0,Refunds,100,tax,,,,,PT0,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT2,Exempt purchases,percent,True,purchase,0,Invoices,100,base,,,['l10n_uk.account_tax_report_line_exd_vat_box7'],,PT2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT2,Exempt purchases,percent,True,purchase,0,Invoices,100,tax,,,,,PT2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT2,Exempt purchases,percent,True,purchase,0,Refunds,100,base,,,,['l10n_uk.account_tax_report_line_exd_vat_box7'],PT2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT2,Exempt purchases,percent,True,purchase,0,Refunds,100,tax,,,,,PT2,False,False,True,,
l10n_uk.l10n_uk,l10n_uk.PT8,Standard rated purchases from EC,percent,True,purchase,20,Invoices,100,base,,,"['l10n_uk.account_tax_report_line_exd_vat_box9', 'l10n_uk.account_tax_report_line_exd_vat_box7']",,PT8,False,False,True,,
